0,portal.uea.ac.uk/arm/people/profile/list/all/jm/1
1,portal.uea.ac.uk/en/arm/people/profile/list/all/ce
2,portal.uea.ac.uk/en/arm/people
3,portal.uea.ac.uk/arm/people/profile/list/all/ab
4,portal.uea.ac.uk/arm/people/profile/list/all/ce
5,portal.uea.ac.uk/arm/people/profile/list/all/ce/1
6,portal.uea.ac.uk/en/arm/people/profile/list/all/ab
7,portal.uea.ac.uk/en/arm/people/profile/list/all/jm
8,portal.uea.ac.uk/arm/people/profile/list/all/ab/1
9,portal.uea.ac.uk/arm/people
10,portal.uea.ac.uk/arm/people/profile/list/all/jm
11,portal.uea.ac.uk/arm/people/profile/list/all/rt/2
12,portal.uea.ac.uk/arm/people/profile/list/all/nq/1
13,portal.uea.ac.uk/arm/people/profile/list/all/nq
14,portal.uea.ac.uk/en/arm/people/profile/list/all/nq
15,portal.uea.ac.uk/arm/people/profile/list/all/fi
16,portal.uea.ac.uk/arm/people/profile/list/all/fi/1
17,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/queens
18,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/queens
19,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/lsb
20,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/efry
21,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/efry
22,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/lsb
23,portal.uea.ac.uk/arm/people/profile/list/all/fi/2
24,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/med
25,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/env
26,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/cap
27,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/cap
28,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/med
29,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/env
30,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/bio
31,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/bio
32,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents
33,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents
34,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/cd-annex
35,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/congregation-hall
36,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/cd-annex
37,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/congregation-hall
38,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/lecture
39,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/lecture
40,portal.uea.ac.uk/estates/building-design-guide/part-5
41,portal.uea.ac.uk/en/estates/building-design-guide/part-5
42,portal.uea.ac.uk/web/about/sustainability/campus/buildings/low-carbon-campus
43,portal.uea.ac.uk/estates/improving-your-campus/buildings-and-projects
44,portal.uea.ac.uk/estates/improving-your-campus/future-works
45,portal.uea.ac.uk/en/estates/improving-your-campus/buildings-and-projects
46,portal.uea.ac.uk/en/estates/improving-your-campus/future-works
47,portal.uea.ac.uk/library/disabilities/buildings
48,portal.uea.ac.uk/arm/people/profile/list/all/rt/1
49,portal.uea.ac.uk/arm/people/profile/list/all/rt
50,portal.uea.ac.uk/arm/people/profile/list/all/uw
51,portal.uea.ac.uk/en/arm/people/profile/list/all/uw
52,portal.uea.ac.uk/estates/improving-your-campus/past-projects/bob-champion-research-and-education-building
53,portal.uea.ac.uk/en/estates/improving-your-campus/past-projects/bob-champion-research-and-education-building
54,portal.uea.ac.uk/estates/building-management
55,portal.uea.ac.uk/en/estates/building-management
56,portal.uea.ac.uk/estates/improving-your-campus/past-projects/the-enterprise-center
57,portal.uea.ac.uk/en/estates/improving-your-campus/past-projects/the-enterprise-center
58,portal.uea.ac.uk/estates/building-design-guide/part-11
59,portal.uea.ac.uk/en/estates/building-design-guide/part-11
60,portal.uea.ac.uk/estates/improving-your-campus/past-projects/the-julian-study-centre
61,portal.uea.ac.uk/en/estates/improving-your-campus/past-projects/the-julian-study-centre
62,portal.uea.ac.uk/estates/building-design-guide
63,portal.uea.ac.uk/en/estates/building-design-guide
64,portal.uea.ac.uk/estates/building-design-guide/part-3
65,portal.uea.ac.uk/en/estates/building-design-guide/part-3
66,portal.uea.ac.uk/estates/estates-new-homepage/maintenance/how-to-report-a-job
67,portal.uea.ac.uk/en/estates/estates-new-homepage/maintenance/how-to-report-a-job
68,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters
69,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters
70,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters/2013-14
71,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters/2013-14
72,portal.uea.ac.uk/estates/working-on-campus/cleaning
73,portal.uea.ac.uk/en/estates/working-on-campus/cleaning
74,portal.uea.ac.uk/estates/building-design-guide/part-2
75,portal.uea.ac.uk/en/estates/building-design-guide/part-2
76,portal.uea.ac.uk/library/opening
77,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters/2016
78,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters/2016
79,portal.uea.ac.uk/estates/help-centre/latest-news/-/asset_publisher/4y6W3ljN9SEH/content/academic-building-heating-guide
80,portal.uea.ac.uk/en/estates/help-centre/latest-news/-/asset_publisher/4y6W3ljN9SEH/content/academic-building-heating-guide
81,portal.uea.ac.uk/new-students/postgraduate-researchers/your-school
82,portal.uea.ac.uk/new-students/postgraduate-researchers/your-school/
83,portal.uea.ac.uk/estates/access-and-security/staff-access
84,portal.uea.ac.uk/en/estates/access-and-security/staff-access
85,portal.uea.ac.uk/estates/building-management/heating-in-residences-faq
86,portal.uea.ac.uk/en/estates/building-management/heating-in-residences-faq
87,portal.uea.ac.uk/estates/building-design-guide/part-1
88,portal.uea.ac.uk/en/estates/building-design-guide/part-1
89,portal.uea.ac.uk/estates/help-centre/latest-news/-/asset_publisher/4y6W3ljN9SEH/content/installation-of-powered-door-openers
90,portal.uea.ac.uk/en/estates/help-centre/latest-news/-/asset_publisher/4y6W3ljN9SEH/content/installation-of-powered-door-openers
91,portal.uea.ac.uk/estates/cleaning
92,portal.uea.ac.uk/en/estates/cleaning
93,portal.uea.ac.uk/arm/people/profile/list/all/jm/2
94,portal.uea.ac.uk/web/about/sustainability/case-studies/the-enterprise-centre
95,portal.uea.ac.uk/en/arm/people/profile/list/all/jm/2
96,portal.uea.ac.uk/estates/building-design-guide/part-6
97,portal.uea.ac.uk/en/estates/building-design-guide/part-6
98,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters/2015
99,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters/2015
